mysql> select id, speciesid, genusid, familyid, species, genus, family from taxon where family in ('Flaviviridae','Bunyaviridae','Paramyxoviridae','Arenaviridae','Togaviridae','Herpesviridae','Poxviridae','
    '> Baculoviridae','Filoviridae','Iridoviridae','Asfarviridae','Coronaviridae','Caliciviridae','Picornaviridae','Hepeviridae','Rhabdoviridae') order by familyid,genusid,speciesid,id;
+--------+-----------+---------+----------+-----------------------------------------------------------+---------------------+-----------------+
| id     | speciesid | genusid | familyid | species                                                   | genus               | family          |
|   46633 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   47501 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   47502 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   47503 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   47504 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   47505 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   47506 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   47507 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   47508 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   47509 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   47510 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   47511 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   47512 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   47513 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   47514 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   47515 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   47516 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   74561 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   82639 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  103908 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  103914 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  103915 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  123738 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  129215 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  138949 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  152632 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  171720 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  172038 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  200154 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  222887 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  222889 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  282345 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  318562 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  318563 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  318564 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  318565 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  318566 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  318567 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  318568 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  318569 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  318570 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  318571 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  325446 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  325447 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  408681 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  582384 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|  582385 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   12069 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|   12070 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|   12080 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|   12081 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|   12082 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|   12083 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|   12086 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|   12089 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|   42770 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|   42772 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|   42774 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|   42775 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|   42776 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|   42778 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|   42779 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|   42782 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|   42783 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|  138950 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|  310755 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|  310756 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|  325445 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|  418905 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|  460162 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|  650039 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|  861519 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
| 1134340 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
| 1227558 |    138950 |   12059 |    12058 | Human enterovirus C                     | Enterovirus     | Picornaviridae | 
|   12090 |    138951 |   12059 |    12058 | Human enterovirus D                     | Enterovirus     | Picornaviridae | 
|   42789 |    138951 |   12059 |    12058 | Human enterovirus D                     | Enterovirus     | Picornaviridae | 
|  138951 |    138951 |   12059 |    12058 | Human enterovirus D                     | Enterovirus     | Picornaviridae | 
|  318572 |    138951 |   12059 |    12058 | Human enterovirus D                     | Enterovirus     | Picornaviridae | 
|   12129 |    147711 |   12059 |    12058 | Human rhinovirus A                      | Enterovirus     | Picornaviridae | 
|   12130 |    147711 |   12059 |    12058 | Human rhinovirus A                      | Enterovirus     | Picornaviridae | 
|   12132 |    147711 |   12059 |    12058 | Human rhinovirus A                      | Enterovirus     | Picornaviridae | 
|   12135 |    147711 |   12059 |    12058 | Human rhinovirus A                      | Enterovirus     | Picornaviridae | 
|   31708 |    147711 |   12059 |    12058 | Human rhinovirus A                      | Enterovirus     | Picornaviridae | 
|   39767 |    147711 |   12059 |    12058 | Human rhinovirus A                      | Enterovirus     | Picornaviridae | 
|   44128 |    147711 |   12059 |    12058 | Human rhinovirus A                      | Enterovirus     | Picornaviridae | 
|   44129 |    147711 |   12059 |    12058 | Human rhinovirus A                      | Enterovirus     | Picornaviridae | 
|   44131 |    147711 |   12059 |    12058 | Human rhinovirus A                      | Enterovirus     | Picornaviridae | 
|   44132 |    147711 |   12059 |    12058 | Human rhinovirus A                      | Enterovirus     | Picornaviridae | 
|   44133 |    147711 |   12059 |    12058 | Human rhinovirus A                      | Enterovirus     | Picornaviridae | 
|   44134 |    147711 |   12059 |    12058 | Human rhinovirus A                      | Enterovirus     | Picornaviridae | 
|   44135 |    147711 |   12059 |    12058 | Human rhinovirus A                      | Enterovirus     | Picornaviridae | 
|   44136 |    147711 |   12059 |    12058 | Human rhinovirus A                      | Enterovirus     | Picornaviridae | 
|  147672 |    147711 |   12059 |    12058 | Human rhinovirus A                      | Enterovirus     | Picornaviridae | 
|  147673 |    147711 |   12059 |    12058 | Human rhinovirus A                      | Enterovirus     | Picornaviridae | 
|  147674 |    147711 |   12059 |    12058 | Human rhinovirus A                      | Enterovirus     | Picornaviridae | 
